# T9      λnpFull/λnpBorn   
0.01525084847191002      1
0.015348583573400906      1
0.01544694501054001      1
0.01554593679720093      1
0.015645562972980195      1
0.01574582760336209      1
0.015846734779884568      1
0.015948288620306228      1
0.016050493268774318      1
0.01615335289599387      1
0.01625687169939789      1
0.016361053903318643      1
0.016465903759160044      1
0.016571425545571124      1
0.016677623568620677      1
0.016784502161972928      1
0.0168920656870644      1
0.017000318533281898      1
0.017109265118141627      1
0.01721890988746945      1
0.017329257315582308      1
0.017440311905470848      1
0.017552078188983106      1
0.017664560727009497      1
0.017777764109668907      1
0.017891692956496005      1
0.01800635191662979      1
0.018121745669003226      1
0.01823787892253429      1
0.018354756416318035      1
0.018472382919820025      1
0.018590763233070958      1
0.018709902186862533      1
0.018829804642944616      1
0.018950475494223577      1
0.019071919664962012      1
0.01919414211097965      1
0.019317147819855614      1
0.019440941811131936      1
0.01956552913651839      1
0.01969091488009867      1
0.01981710415853781      1
0.019944102121291007      1
0.020071913950813758      1
0.020200544862773343      1
0.020330000106261657      1
0.0204602849640094      1
0.020591404752601697      1
0.020723364822695      1
0.020856170559235453      1
0.020989827381678653      1
0.021124340744210778      1
0.021259716135971208      1
0.021395959081276422      1
0.021533075139845564      1
0.02167106990702721      1
0.021809949014027757      1
0.0219497181281412      1
0.022090382952980384      1
0.022231949228709816      1
0.022374422732279825      1
0.022517809277662348      1
0.022662114716088175      1
0.022807344936285737      1
0.02295350586472138      1
0.02310060346584122      1
0.023248643742314577      1
0.023397632735278857      1
0.02354757652458612      1
0.02369848122905118      1
0.023850353006701273      1
0.024003198055027413      1
0.024157022611237176      1
0.02431183295250938      1
0.024467635396250104      1
0.024624436300350567      1
0.02478224206344654      1
0.024941059125179448      1
0.025100893966459245      1
0.025261753109728707      1
0.025423643119229795      1
0.025586570601271386      1
0.025750542204498912      1
0.025915564620165664      1
0.02608164458240584      1
0.026248788868509402      1
0.026417004299198504      1
0.026586297738906004      1
0.02675667609605544      1
0.026928146323343012      1
0.02710071541802133      1
0.02727439042218483      1
0.027449178423057323      1
0.02762508655328105      1
0.027802121991207834      1
0.027980291961191974      1
0.02815960373388505      1
0.02834006462653269      1
0.028521682003273006      1
0.02870446327543732      1
0.02888841590185241      1
0.029073547389145003      1
0.029259865292048045      1
0.029447377213709002      1
0.029636090806000184      1
0.029826013769830847      1
0.030017153855461644      1
0.03020951886282073      1
0.030403116641822138      1
0.030597955092686095      1
0.030794042166261398      1
0.03099138586434993      1
0.031189994240033048      1
0.0313898753980004      1
0.03159103749488049      1
0.031793488739573626      1
0.0319972373935869      1
0.03220229177137119      1
0.0324086602406607      1
0.03261635122281417      1
0.032825373193158695      1
0.033035734681335485      1
0.033247444271648      1
0.03346051060341226      1
0.03367494237130929      1
0.03389074832574008      1
0.03410793727318253      1
0.034326518076550905      1
0.03454649965555747      1
0.03476789098707648      1
0.03499070110551056      1
0.03521493910315922      1
0.035440614130590124      1
0.03566773539701229      1
0.03589631217065198      1
0.03612635377913098      1
0.036357869609847035      1
0.03659086911035721      1
0.03682536178876309      1
0.03706135721409911      1
0.0372988650167228      1
0.03753789488870785      1
0.03777845658423974      1
0.038020559920013505      1
0.038264214775634645      1
0.03850943109402205      1
0.03875621888181386      1
0.03900458820977577      1
0.039254549213212      1
0.039506112092378975      1
0.03975928711290131      1
0.04001408460619109      1
0.04027051496986917      1
0.040528588668189626      1
0.04078831623246672      1
0.041049708261504635      1
0.04131277542203013      1
0.04157752844912755      1
0.041843978146677195      1
0.04211213538779599      1
0.04238201111528125      1
0.042653616342057304      1
0.04292696215162472      1
0.04320205969851285      1
0.04347892020873472      1
0.04375755498024543      1
0.04403797538340297      1
0.0443201928614323      1
0.04460421893089241      1
0.04489006518214603      1
0.0451777432798329      1
0.04546726496334556      1
0.045758642047308506      1
0.04605188642206027      1
0.046347010054138625      1
0.04664402498676904      1
0.04694294334035585      1
0.04724377731297719      1
0.047546539180882544      1
0.04785124129899376      1
0.04815789610140926      1
0.04846651610191138      1
0.04877711389447718      1
0.04908970215379205      1
0.04940429363576732      1
0.04972090117806053      1
0.05003953770059935      1
0.050360216206108976      1
0.05068294978064239      1
0.051007751594114796      1
0.05133463490084063      1
0.05166361304007482      1
0.05199469943655683      1
0.05232790760105861      1
0.05266325113093603      1
0.05300074371068345      1
0.05334039911249256      1
0.05368223119681404      1
0.054026253912923365      1
0.05437248129948994      1
0.05472092748515001      1
0.05507160668908335      1
0.05542453322159315      1
0.055779721484690445      1
0.05613718597268146      1
0.05649694127275927      1
0.05685900206559898      1
0.057223383125956845      1
0.05759009932327328      1
0.05795916562227935      1
0.05833059708360785      1
0.058704408864407524      1
0.05908061621896179      1
0.05945923449931127      1
0.05984027915587999      1
0.06022376573810624      1
0.06060970989507683      1
0.0609981273761658      1
0.0613890340316771      1
0.061782445813491356      1
0.06217837877571698      1
0.062576849075345      1
0.06297787297290872      1
0.06338146683314703      1
0.06378764712567232      1
0.0641964304256425      1
0.06460783341443746      1
0.06502187288033981      1
0.0654385657192197      1
0.06585792893522478      1
0.06627997964147365      1
0.06670473506075443      1
0.0671322125262275      1
0.06756242948213283      1
0.06799540348450195      1
0.06843115220187408      1
0.06886969341601751      1
0.06931104502265491      1
0.06975522503219375      1
0.07020225157046137      1
0.07065214287944428      1
0.07110491731803306      1
0.07156059336277111      1
0.07201918960860891      1
0.07248072476966265      1
0.072945217679978      1
0.07341268729429877      1
0.07388315268884008      1
0.07435663306206725      1
0.07483314773547885      1
0.07531271615439541      1
0.07579535788875282      1
0.07628109263390088      1
0.07676994021140733      1
0.07726192056986612      1
0.07775705378571214      1
0.07825536006403998      1
0.0787568597394287      1
0.07926157327677151      1
0.07976952127211095      1
0.08028072445347947      1
0.08079520368174503      1
0.08131297995146256      1
0.08183407439173061      1
0.08235850826705371      1
0.08288630297820992      1
0.08341748006312427      1
0.08395206119774772      1
0.08449006819694149      1
0.0850315230153675      1
0.08557644774838409      1
0.08612486463294781      1
0.08667679604852076      1
0.08723226451798399      1
0.08779129270855639      1
0.08835390343271977      1
0.08892011964914985      1
0.08948996446365304      1
0.0900634611301094      1
0.09064063305142148      1
0.0912215037804695      1
0.09180609702107229      1
0.09239443662895468      1
0.09298654661272096      1
0.09358245113483465      1
0.09418217451260441      1
0.09478574121917661      1
0.09539317588453365      1
0.09600450329649933      1
0.09661974840175025      1
0.09723893630683385      1
0.09786209227919299      1
0.09848924174819687      1
0.0991204103061791      1
0.09975562370948164      1
0.10039490787950608      1
0.10103828890377138      1
0.10168579303697843      1
0.10233744670208139      1
0.10299327649136616      1
0.1036533091675352      1
0.10431757166479985      1
0.10498609108997947      1
0.10565889472360747      1
0.10633601002104469      1
0.10701746461359962      1
0.10770328630965625      1
0.10839350309580852      1
0.10908814313800254      1
0.10978723478268598      1
0.11049080655796482      1
0.11119888717476738      1
0.11191150552801622      1
0.11262869069780693      1
0.11335047195059501      1
0.11407687874039013      1
0.11480794070995803      1
0.11554368769203023      1
0.11628414971052127      1
0.11702935698175426      1
0.11777933991569349      1
0.11853412911718562      1
0.1192937553872086      1
0.12005824972412849      1
0.1208276433249644      1
0.1216019675866618      1
0.1223812541073734      1
0.1231655346877488      1
0.12395484133223213      1
0.12474920625036812      1
0.12554866185811633      1
0.12635324077917437      1
0.12716297584630856      1
0.1279779001026943      1
0.12879804680326418      1
0.12962344941606513      1
0.13045414162362412      1
0.13129015732432264      1
0.13213153063378028      1
0.1329782958862464      1
0.13383048763600158      1
0.1346881406587676      1
0.13555128995312654      1
0.13641997074194892      1
0.13729421847383128      1
0.13817406882454242      1
0.13905955769847947      1
0.13995072123013294      1
0.14084759578556139      1
0.14175021796387524      1
0.14265862459873044      1
0.14357285275983167      1
0.14449293975444474      1
0.14541892312891921      1
0.14635084067022053      1
0.14728873040747198      1
0.14823263061350653      1
0.14918257980642893      1
0.1501386167511871      1
0.15110078046115422      1
0.15206911019972086      1
0.15304364548189706      1
0.15402442607592495      1
0.15501149200490147      1
0.15600488354841183      1
0.15700464124417296      1
0.15801080588968783      1
0.15902341854391036      1
0.16004252052892085      1
0.16106815343161218      1
0.16210035910538725      1
0.16313917967186625      1
0.16418465752260605      1
0.16523683532082986      1
0.16629575600316832      1
0.16736146278141148      1
0.16843399914427232      1
0.1695134088591615      1
0.170599735973973      1
0.1716930248188819      1
0.17279332000815345      1
0.17390066644196336      1
0.17501510930823028      1
0.17613669408445992      1
0.1772654665396005      1
0.17840147273591073      1
0.1795447590308394      1
0.1806953720789172      1
0.1818533588336604      1
0.183018766549487      1
0.18419164278364525      1
0.18537203539815394      1
0.1865599925617558      1
0.18775556275188304      1
0.18895879475663566      1
0.19016973767677223      1
0.1913884409277139      1
0.19261495424156044      1
0.19384932766911997      1
0.19509161158195132      1
0.19634185667441967      1
0.19760011396576507      1
0.19886643480218444      1
0.20014087085892726      1
0.20142347414240366      1
0.20271429699230706      1
0.20401339208375      1
0.2053208124294135      1
0.2066366113817105      1
0.20796084263496328      1
0.20929356022759396      1
0.21063481854433025      1
0.2119846723184244      1
0.2133431766338869      1
0.2147103869277343      1
0.21608635899225126      1
0.21747114897726774      1
0.2188648133924498      1
0.2202674091096058      1
0.22167899336500735      1
0.22309962376172482      1
0.22452935827197792      1
0.22596825523950173      1
0.22741637338192708      1
0.2288737717931769      1
0.2303405099458777      1
0.23181664769378654      1
0.23330224527423335      1
0.23479736331057907      1
0.23630206281468996      1
0.23781640518942662      1
0.2393404522311501      1
0.2408742661322437      1
0.24241790948365066      1
0.2439714452774284      1
0.24553493690931938      1
0.2471084481813376      1
0.24869204330437242      1
0.25028578690080894      1
0.2518897440071649      1
0.25350398007674485      1
0.25512856098231074      1
0.25676355301877074      1
0.2584090229058838      1
0.26006503779098256      1
0.26173166525171365      1
0.26340897329879526      1
0.2650970303787921      1
0.26679590537690956      1
0.2685056676198034      1
0.2702263868784096      1
0.27195813337079155      1
0.27370097776500507      1
0.2754549911819824      1
0.2772202451984345      1
0.2789968118497722      1
0.28078476363304483      1
0.2825841735098997      1
0.2843951149095588      1
0.2862176617318156      1
0.2880518883500504      1
0.2898978696142659      1
0.29175568085414083      1
0.2936253978821045      1
0.29550709699643035      1
0.29740085498434954      1
0.2993067491251844      1
0.3012248571935018      1
0.3031552574622876      1
0.3050980287061398      1
0.3070532502044838      1
0.30902100174480746      1
0.31100136362591685      1
0.312994416661213      1
0.31500024218199046      1
0.3170189220407548      1
0.3190505386145641      1
0.3210951748083898      1
0.32315291405850005      1
0.3252238403358647      1
0.32730803814958154      1
0.3294055925503255      1
0.3315165891338186      1
0.3336411140443235      1
0.33577925397815844      1
0.33793109618723527      1
0.3400967284826199      1
0.342276239238116      1
0.3444697173938706      1
0.346677252460004      1
0.34889893452026244      1
0.35113485423569396      1
0.3533851028483482      1
0.35564977218499944      1
0.35792895466089486      1
0.3602227432835242      1
0.36253123165641626      1
0.3648545139829582      1
0.36719268507023994      1
0.36954584033292254      1
0.37191407579713287      1
0.37429748810438085      1
0.3766961745155039      1
0.3791102329146359      1
0.3815397618132013      1
0.3839848603539352      1
0.3864456283149297      1
0.38892216611370445      1
0.39141457481130526      1
0.3939229561164279      1
0.3964474123895686      1
0.398988046647201      1
0.40154496256598005      1
0.4041182644869733      1
0.4067080574199176      1
0.4093144470475054      1
0.41193753972969677      1
0.4145774425080599      1
0.41723426311013895      1
0.41990810995385097      1
0.4225990921519089      1
0.4253073195162748      1
0.4280329025626413      1
0.4307759525149409      1
0.433536581309885      1
0.4363149016015314      1
0.4391110267658826      1
0.4419250709055106      1
0.4447571488542144      1
0.4476073761817057      1
0.45047586919832483      1
0.45336274495978723      1
0.4562681212719607      1
0.4591921166956716      1
0.462134850551544      1
0.4650964429248683      1
0.46807701467050195      1
0.47107668741780095      1
0.4740955835755832      1
0.4771338263371245      1
0.48019153968518424      1
0.48326884839706613      1
0.4863658780497094      1
0.48948275502481325      1
0.49261960651399445      1
0.49577656052397806      1
0.49895374588181984      1
0.5021512922401644      1
0.5053693300825356      1
0.5086079907286613      1
0.5118674063398321      1
0.5151477099242945      1
0.5184490353426793      1
0.5217715173134627      1
0.5251152914184651      1
0.5284804941083832      1
0.531867262708358      1
0.5352757354235793      1
0.5387060513449258      1
0.5421583504546396      1
0.5456327736320394      1
0.5491294626592701      1
0.552648560227087      1
0.5561902099406799      1
0.5597545563255326      1
0.5633417448333216      1
0.5669519218478496      1
0.5705852346910213      1
0.5742418316288537      1
0.5779218618775269      1
0.5816254756094734      1
0.5853528239595066      1
0.5891040590309871      1
0.5928793339020303      1
0.5966788026317534      1
0.6005026202665616      1
0.6043509428464757      1
0.6082239274114988      1
0.612121732008026      1
0.6160445156952927      1
0.6199924385518658      1
0.6239656616821763      1
0.627964347223093      1
0.6319886583505394      1
0.6360387592861529      1
0.640114815303985      1
0.6442169927372463      1
0.6483454589850949      1
0.652500382519466      1
0.6566819328919482      1
0.6608902807407016      1
0.6651255977974218      1
0.669388056894347      1
0.6736778319713114      1
0.677995098082843      1
0.6823400314053072      1
0.6867128092440957      1
0.6911136100408636      1
0.6955426133808084      1
0.7000000000000002      1
0.7006999999999999      0.9998826898507788
0.7056934754498004      0.9998823029015673
0.7107225364527161      0.9998805281354289
0.7157874366059865      0.9998790468071113
0.7208884313140893      0.999878197815093
0.7260257778016191      0.9998764642853307
0.7311997351262584      0.9998754312818222
0.7364105641918409      0.9998735550969501
0.7416585277615079      0.9998719403708302
0.7469438904709589      0.9998703263758865
0.7522669188417955      0.9998687221443124
0.7576278812949618      0.9998667917164126
0.7630270481642794      0.9998651876311039
0.7684646917100794      0.9998638829136899
0.773941086132932      0.9998612958682813
0.7794565075874729      0.9998600441207005
0.7850112341963287      0.9998570015677168
0.7906055460641422      0.9998557402136775
0.7962397252916968      0.999854253012305
0.8019140559901412      0.9998509721867067
0.8076288242953171      0.9998499302781558
0.8133843183821873      0.9998458774307437
0.8191808284793676      0.9998440695258372
0.8250186468837617      0.999842239410925
0.8308980679753012      0.9998375780497285
0.8368193882317895      0.9998368251726394
0.8427829062438525      0.9998323086442733
0.8487889227299953      0.9998295468181417
0.8548377405517662      0.9998278540463641
0.8609296647290292      0.9998214834403504
0.8670650024553449      0.9998210360021008
0.873244063113461      0.9998163018338484
0.8794671582909138      0.9998119760123063
0.8857346017957397      0.9998108538716982
0.8920467096723002      0.9998034233133816
0.898403800217218      0.9998016923806988
0.9048061939954287      0.9997971995283788
0.9112542138563444      0.9997904380620294
0.9177481849501348      0.9997904074150479
0.9242884347441229      0.9997818026560658
0.9308752930392983      0.9997778379576103
0.9375090919869472      0.9997739890778412
0.9441901661054025      0.9997633045186762
0.9509188522969115      0.9997623785869589
0.9576954898646255      0.9997541356981557
0.9645204205297085      0.9997461410192732
0.9713939884485702      0.9997444979161461
0.9783165402302196      0.9997316057740987
0.9852884249537439      0.9997270815344312
0.9923099941859105      0.9997208035830946
0.9993816019988961      0.9997074721790452
1.0065036049881408      0.9997052890622304
1.0136763622903302      0.9996934011979205
1.0209002356015047      0.9996834530941794
1.0281755891952988      0.9996800863081144
1.0355027899413114      0.9996614878721276
1.0428822073236033      0.9996558176313228
1.0503142134593306      0.9996478623089214
1.0577991831175093      0.9996300937214284
1.065337493737912      0.9996237585185693
1.0729295254501032      0.9996091068598648
1.0805756610926054      0.999595441579253
1.0882762862322057      0.9995863155269906
1.0960317891833982      0.9995658467139562
1.1038425610279654      0.9995552339655123
1.1117089956346988      0.9995423493642679
1.1196314896792603      0.9995230459455811
1.1276104426641855      0.9995083669597954
1.1356462569390282      0.9994905431656753
1.1437393377206508      0.9994735004453242
1.1518900931136566      0.9994535294869713
1.16009893413097      0.9994376815447479
1.1683662747145618      0.9994159478116804
1.176692531756323      0.9993892213096833
1.1850781251190872      0.9993782065716689
1.1935234776578025      0.9993489281726818
1.2020290152408548      0.9993153989728563
1.2105951667715429      0.9993089949394105
1.219222364209706      0.9992707818132034
1.2279110425935063      0.9992435739716751
1.2366616400613666      0.999228840918442
1.2454745978740631      0.999179603873758
1.254350360436978      0.9991604873311891
1.2632893753225074      0.9991359279809595
1.2722920932926325      0.999084182034805
1.2813589683216495      0.9990642856013722
1.2904904576190606      0.9990281933925556
1.2996870216526306      0.9989837123475281
1.3089491241716071      0.9989528777155688
1.3182772322301042      0.9989033253673919
1.327671816210655      0.9988683151983976
1.337133349847932      0.9988239220279823
1.3466623102526347      0.998784713611769
1.3562591779355493      0.9987357748203802
1.3659244368317784      0.9986748447437033
1.3756585743251453      0.9986497451826509
1.3854620812727694      0.9985835730407365
1.3953354520298198      0.9985159575045522
1.4052791844744426      0.9984958415552739
1.4152937800328682      0.9984089953042535
1.4253797437046958      0.998353446511274
1.4355375840883584      0.9983204257257853
1.4457678134067702      0.998209000198307
1.456070947533156      0.9981689142276137
1.4664475060170643      0.9981199273627794
1.4768980121105673      0.9980151012759052
1.487422992794645      0.9979595460302202
1.4980229788057609      0.9978871345136889
1.5086985046626236      0.997802081262561
1.519450108693141      0.997722288854466
1.5302783330615666      0.9976364086401537
1.541183723795839      0.9975622919651564
1.552166830815115      0.9974538450850188
1.5632282079575013      0.9973882827116217
1.5743684130079814      0.9972926010113025
1.585588007726544      0.9971506604115928
1.5968875578765092      0.9971105959967075
1.6082676332530588      0.9969895312575273
1.6197288077119683      0.9968526947705694
1.6312716591985452      0.9967981411616387
1.6428967697767718      0.9966457567433566
1.654604725658657      0.9965317948679023
1.6663961172337967      0.9964454785610911
1.6782715390991456      0.9962711140941422
1.6902315900889993      0.9961753862433921
1.7022768733051927      0.9960525939000677
1.7144079961475114      0.995913589349758
1.7266255703443207      0.995780590971174
1.7389302119834134      0.9956160684654572
1.751322541543076      0.9955199514149319
1.763803183923378      0.995344438854669
1.7763727684776829      0.9951845677222413
1.7890319290443841      0.9950864009554502
1.8017813039788673      0.9948628679637228
1.8146215361857005      0.9947454521036456
1.8275532731510535      0.9946106641575511
1.8405771669753466      0.9943393183674536
1.853693874406137      0.9942674446432059
1.8669040568712332      0.9940894445680735
1.8802083805120486      0.993860874954896
1.8936075162171953      0.9937482434434132
1.9071021396563106      0.9935198588037013
1.9206929313141328      0.9933438915349145
1.9343805765248117      0.9931858451905486
1.948165765506469      0.9929556659202138
1.962049193396006      0.9927864904917654
1.9760315602841523      0.9925784650772478
1.990113571250771      0.9924064419864339
2.0042959364004154      0.9921870846786605
2.0185793708981326      0.9919247150454604
2.03296459500553      0.991818120875694
2.0474523341170956      0.9915442577675265
2.0620433187967735      0.9913479537759917
2.0767382848148084      0.9911893709720584
2.0915379731848436      0.9908571016864173
2.10644313020129      0.990747438159917
2.121454507476959      0.9905193697296627
2.1365728619809623      0.9901796377967168
2.151798956076883      0.9901156417578484
2.1671335575612223      0.9898075837730436
2.182577439702111      0.9895587599827774
2.1981313812783077      0.9894531195446336
2.213796166618467      0.9890539647802694
2.22957258564069      0.9889102170712853
2.24546143389236      0.9887608965276691
2.261463512590255      0.9883931427307653
2.2775796286609546      0.9882349301775779
2.293810594781526      0.9880281062470303
2.310157229420507      0.9877370484757958
2.3266203568791775      0.9875343064212886
2.343200807333127      0.9872683489491343
2.3598994168741156      0.9870582593014607
2.3767170275522367      0.9868102106901943
2.3936544874183774      0.9866130559153807
2.410712650566984      0.9863585007303197
2.427892377179129      0.9860648770773032
2.4451945335658873      0.985938918133015
2.462619992212024      0.9856398289091771
2.4801696318199857      0.9854349556851527
2.497844337354214      0.9852477731314271
2.5156450000857706      0.9849053075280804
2.533572517637279      0.9848628866331746
2.5516277940281893      0.9845428793611339
2.5698117397203664      0.9841843246804651
2.588125271663998      0.9842137202114586
2.606569313343836      0.9838263799503285
2.625144794825763      0.9836376211008376
2.6438526528036905      0.9835282002716406
2.662693830646798      0.9831007432571345
2.681669278447098      0.9830873361896634
2.700779953067349      0.982812073638688
2.720026818189306      0.9824600328183432
2.739410844362315      0.9825207745456536
2.7589330090522544      0.9820742315829851
2.7785942966908257      0.9819138838519924
2.798395698725193      0.9818402565425102
2.8183382136679813      0.9813336935312613
2.8384228471476245      0.9813795142993262
2.858650611959076      0.981126890121568
2.8790225281148847      0.9808206885473789
2.899539622896624      0.9808598117739574
2.9202029309066964      0.9804132490013784
2.941013494120509      0.9803233855945857
2.9619723619390084      0.980261571479619
2.983080591241606      0.9798100021420022
3.004339246439468      0.9798463809855605
3.0257493995291886      0.9795809775260116
3.0473121301468535      0.9793545158677675
3.069028525622475      0.9793946456366798
3.090899681034824      0.9789105580665937
3.112926699266655      0.9789246398753344
3.135110691060314      0.9788338194874694
3.157452775073753      0.9784740898322768
3.1799540779369404      0.9785258555299993
3.20261573430867      0.9782057128783932
3.225438886933781      0.9780950819594149
3.2484246867007798      0.9781633884518092
3.271574292699875      0.9776805761088306
3.29488887228143      0.9777353312725781
3.318369601114823      0.9775481373695203
3.3420176632477343      0.9772878777358984
3.3658342511658557      0.9773539054775734
3.389820565853017      0.9769040051871483
3.4139778168517556      0.9769145785437465
3.438307222324302      0.9768616365465762
3.4628100091140093      0.9764846746915756
3.4874874128072224      0.976585400334703
3.5123406777955792      0.9762658092161803
3.537371057338761      0.9761688135689798
3.5625798136276954      0.9762451190775336
3.587968217848197      0.9757588882763157
3.61353755024507      0.9759043785463122
3.6392891001866734      0.975703394599362
3.665224166229928      0.9755063197790755
3.6913440561858075      0.975698702901044
3.717650087185281      0.9752060614436427
3.744143585745732      0.975313141330165
3.770825887837854      0.9752124645414447
3.7976983389530115      0.9749110519353061
3.824762294171093      0.975131260392732
3.8520191182288444      0.9746944509805778
3.879470185588682      0.9746781474523047
3.9071168805080054      0.9746359846089198
3.934960597109002      0.9742235128290366
3.9630027394489415      0.9745120922264056
3.9912447215909865      0.9741559670512865
4.019687967675489      0.9740642608913029
4.04833391199181      0.9741007016661022
4.0771839990506455      0.9737411854150831
4.106239683656867      0.9739851008549235
4.1355024309828785      0.9736972124203024
4.1649737166425105      0.9735397502460821
4.194655026765414      0.9736422693619511
4.2245478580720155      0.973367171494778
4.254653717948981      0.9735514270466014
4.284974124525235      0.9732870800558813
4.315510606748508      0.9730386679951397
4.346264704462441      0.973133948225102
4.377237968484229      0.9729080357520993
4.408431960682832      0.9729663050437282
4.439848254057723      0.9727626410278015
4.471488432818215      0.9726191131268952
4.503354092463348      0.9726017493106027
4.535446839862341      0.9724818347388453
4.5677682933356225      0.9724249751768548
4.600320082736435      0.9723283175587759
4.633103849533021      0.9723013630247713
4.6661212468914055      0.9721582325215659
4.699373939758745      0.9721558294229414
4.732863604947296      0.9720144849889794
4.766591931218965      0.9719381574393365
4.8005606193704695      0.9719865883543669
4.834771382319101      0.9716507289038884
4.8692259451891005      0.9717221170709259
4.903926045398652      0.9715430739166202
4.9388734327474975      0.971438749147027
4.974069869505165      0.971624213993914
5.009517130499836      0.9711361580059366
5.045217003207851      0.9713461903013063
5.081171287843836      0.9711682597498913
5.117381797451484      0.9710483693639227
5.153850357994984      0.971249984003679
5.1905788084510895      0.9708085333267166
5.227569000901862      0.9710549042566909
5.264822800628053      0.970821789448955
5.302342086203171      0.9706383976702677
5.3401287495882155      0.9707691452849521
5.378184696227066      0.9704234143005588
5.416511845142582      0.9706488927163296
5.455112129033369      0.9703797882504465
5.493987494371227      0.9702012886640055
5.533139901499318      0.9703088355756545
5.572571324731014      0.9701251662249083
5.612283752449446      0.9702106112941223
5.65227918720779      0.9700631837402404
5.692559645830226      0.9700112891111561
5.7331271595136535      0.9699259883608671
5.7739837739301185      0.9698630999785575
5.815131549329957      0.9696939005923835
5.856572560645697      0.9696561095357326
5.8983088975966895      0.9696975178192448
5.940342664794475      0.9694211382791967
5.982675981848926      0.9695318041130444
6.025310983475121      0.9691584968673845
6.068249819600989      0.9693044139165597
6.111494655475735      0.9693005553639789
6.155047671779011      0.9690488795552843
6.198911064730887      0.9693469079699518
6.243087046202603      0.9688922964071269
6.287577843828093      0.9690142320621697
6.332385701116325      0.9688884155280821
6.377512877564438      0.9686058150034614
6.422961648771666      0.9688507106250243
6.468734306554101      0.9684811734982866
6.514833159060252      0.9686484255180555
6.561260530887444      0.9684557899514069
6.608018763199036      0.9682454225569319
6.655110213842472      0.9683966498196949
6.702537257468188      0.9682326364416567
6.750302285649351      0.9683042590886064
6.798407707002458      0.968135399049832
6.846855947308796      0.9680788919199795
6.895649449636766      0.9679216271616052
6.944790674465067      0.9679046979313889
6.9942820998067905      0.9676697730197803
7.044126221334354      0.9676965983552708
7.094325552505368      0.9677365535003748
7.144882624689368      0.9674553951692528
7.195799987295467      0.9676653689287278
7.247080207900912      0.9672446914701259
7.2987258723805555      0.9674342880128205
7.350739585037266      0.9673612617465466
7.403123968733229      0.9670793227635671
7.455881665022225      0.9673336723096836
7.509015334282831      0.9668685636059897
7.562527655852569      0.9670586446433821
7.616421328163026      0.9668468256436609
7.670699068875913      0.9666284536135329
7.725363615020112      0.9667871270244728
7.7804177231296965      0.9665576353555694
7.835864169382932      0.9666901714395533
7.891705749742262      0.9665118694042265
7.947945280095321      0.9664676824665706
8.004585596396897      0.9663466580731592
8.061629554811962      0.96628951041526
8.119080031859685      0.9660801804959226
8.176939924558493      0.966073646508775
8.235212150572162      0.9660440096079846
8.293899648356922      0.9658208241631135
8.353005377309655      0.9660203554236952
8.412532317917117      0.9655317965113634
8.472483471906232      0.9657806963516423
8.53286186239546      0.9656315967195305
8.593670534047254      0.9654718445466249
8.654912553221566      0.9656403676881133
8.71659100813049      0.9651600701220803
8.778709008993985      0.9654595520396512
8.841269688196714      0.9651224678093542
8.904276200446002      0.9650077160448398
8.967731722930905      0.9650437714909842
